id,lan_code,sentence
777455,pes,اجازه دهید فرض کنیم که این خبر حقیقت دارد.
798814,pes,پس از کار، یک‌سره می‌روم به خانه.
798627,pes,او روز و شب برای وکیل شدن درس می‌خواند.
4771554,pes,به من قول بده که اگر به تو گفتم، عصبانی نشوی.
682608,pes,من آن نمایشنامه را نمی شناسم، ولی نویسنده اش را عمیقاً می شناسم.
3793524,pes,تنها زبانی که تام می‌تواند به آن صحبت کند فرانسوی است.
4746282,pes,دوباره سعی کن.
630071,pes,او معلمی است هم پردانش و هم صادق.
6961022,pes,گاهی ابدیت زودتر از آنچه آدم فکر می‌کند خاتمه می‌یابد.
1802334,pes,لغت نامه روی میز مال چه کسی است؟
8169076,pes,این چکمه‌ها از چرم هستند.
791411,pes,آیا شما آن پنجره را باز گذاشتید؟
8177487,pes,یک ساعت خواب پیش از نیمه شب از دوساعت خواب بعد از آن بهتر است.
682628,pes,اسپانیائی زبان مادری اوست.
733369,pes,من نمی‌توانم به سوال شما پاسخ دهم.
1044417,pes,تام چندان راجع به اسلحه نمی داند.
10184638,pes,این خطرناک است!
1541582,pes,خاطره اش، همراه باد صبا می آید تا در حافظه آینه، بر گیسوان جوانی ام، شکوفه نارنج بنشاند و من، همراه یاد شرقی او، شرح یغمای دلم را، به گوش باد زمزمه خواهم کرد.
9867263,pes,این آب‌وهوا به من نمی‌سازد.
787031,pes,تیم ما شکست خورد.
837889,pes,الان اینجا هیچ غذایی نیست.
798914,pes,آن پرنده آواز خواند، سکوت کرد و دوباره خواند.
4746350,pes,سالها گذشته است.
10730048,pes,پزشک تلاش کرد گلوله را از کمر او خارج کند.
1812086,pes,آموزش ابتدائی اجباری است.
674455,pes,آن پیانیست از استعداد فوق العاده ای بهره مند است.
822320,pes,شما در مسیر موفقیت هستید.
9860574,pes,کِی آن را احتیاج خواهید داشت؟
10359602,pes,آنها الان در مدرسه محاسبه با کسرها را کار می‌کنند.
667866,pes,نقشه جدید قابل اجرا محسوب شد.
654562,pes,او مجموعه بزرگی از آشنایان دارد.
645493,pes,هرگونه از دست دادنی می تواند گونه ای به دست آوردن باشد.
9975061,pes,نوزادان قبل از راه رفتن گاگله می‌کنند.
1973661,pes,مادر بزرگ بر این باوره که داروهای چینی بهترین ها هستند!
3842776,pes,آن ها احمق اند.
717539,pes,هر دو به طرف پنجره رفتند برای این که به بیرون نگاه کنند.
8536232,pes,شام پختم.
3797030,pes,من همبرگر را نخوردم.
699280,pes,آیا مادر شما در خانه است؟
8137930,pes,باران ما را مجبور کرد که گردهمایی را لغو کنیم.
777444,pes,آن اتاق به‌هم‌ریخته است.
776266,pes,میمون‌ها باهوش‌اند.
896284,pes,یک کشتی بزرگ در افق ظاهر گشت.
741066,pes,هیچ‌کسی نام واقعی او را نمی‌داند.
634901,pes,او دستش را بالا برد تا تاکسی را متوقف کند.
8162807,pes,پرتو خورشید چشمانم را به درد می‌آورد.
848139,pes,چند بار است که اینجا آمده ای؟
714480,pes,آن شجص معلم من است. آقای حداد نامیده می شود.
1037382,pes,آیا شما یک پاکت نامه می خواهید؟
10743011,pes,وقتی خوش می‌گذرد، زمان را فراموش می‌کنم.
9932887,pes,من با خوشحالی می‌پذیرم که زنان از ما بالاترند فقط اگر آنها تلاش برای برابری با ما را رها کنند.
654565,pes,من ازدواج کرده ام.
9424527,pes,خرس یک حیوان زمخت است.
699180,pes,آیا جدیدترین ترانه را می شناسید؟
6968680,pes,حسادت بیشتر حاوی عشق به خود است تا عشق.
6923924,pes,حرفت نه سر داشت نه ته.
7441028,pes,من نمی‌خواستم به هیچکس توهین کنم.
736589,pes,دیگر دوست‌تان ندارم.
682638,pes,معماری و طراحی شهری منطبق با طبیعت، تنها اسباب ما برای مقابله با مشکلاتی است، که هم اکنون با آنها روبرو هستیم.
7715013,pes,او هم‌کلاسی من است.
9934795,pes,دو کس رنج بیهوده بردند و سعی بی فایده کردند: یکی آن که اندوخت و نخورد و دیگر آن که آموخت و نکرد.
7780398,pes,هیچ چیز مانند یک اطلاعات عمومی خوب آدم را متوسطتر نمی‌کند.
1518103,pes,به سختی در حال مطالعه هستم.
733271,pes,در این‌جا اکنون فصل خشک است.
9870818,pes,چه چیز به ما کمک کرد فائق آییم؟ عشق.
740992,pes,رشد ناخالص ملی در ربع دوم سال بیشتر از میزان پیش‌بینی شده بود.
787026,pes,اگر تلگرام می‌فرستید، اختصار ضروری است، زیرا از شما بابت هر کلمه پول می‌گیرند.
736505,pes,چه اتفاقی افتاده است که اینطوری می‌خندید؟
869629,pes,در پاییز برگ‌ها می‌ریزند.
787363,pes,به‌نظر می‌رسد قبلاً شما را در جائی دیده‌ام.
756125,pes,او برای من تاکسی گرفت.
795530,pes,فقط در آن زمان بود، که فهمیدم او چه می‌خواست بگوید.
7786129,pes,آیا بانک بسته بود؟
912555,pes,کفش‌های شما اینجا است. کفش‌های من کجا است؟
737462,pes,لطفاً فاکتورهای جداگانه به ما بدهید.
739939,pes,در حال حاضر هر‌کسی، که به اینترنت دست‌رسی دارد، می‌تواند ارتباطی مستقیم با انسان‌های دیگر در سراسر جهان با فرهنگ‌هائی بسیار متفاوت داشته باشد.
7715059,pes,لطفاً با یک مداد بنویس.
10729481,pes,دوستان، سپاس فراوان.
691609,pes,خواهرتان به زیبائی همیشگی اش است.
757329,pes,او مدام ساعت‌ها منتظر می‌ماند.
622667,pes,انسان فقط هنگامی موانع را می بیند که نگاهش را از هدفش بر دارد.
3719687,pes,خشکسالی همه جا را خواهد گرفت.
775232,pes,من خیلی بیشتر می‌خواهم.
1584105,pes,شما می توانید گزینه های پیکره بندی بازی را در هنگام شروع بازی برای اولین بار، تنظیم نمایید.
8155028,pes,هاوایی بهشت روی زمین است.
4714596,pes,ما در امنیت نیستیم.
718185,pes,اگر مشکلی دارید، برایم بنویسید.
7634062,pes,طلا به طور قابل توجهی از آب سنگین‌تر است.
7632311,pes,بهترین نظلره‌گران و عمیق‌ترین متفکران، همیشه ملایم‌ترین قضاوت‌کنندگان هستند.
805048,pes,هاروکو بهارهای گرم را دوست دارد.
7241259,pes,در مقابل قانون همهٔ انسانها برابرند.
686405,pes,در اینجا انتظار خواهم کشید تا او بیاید.
10596790,pes,من صرفاً واقع بین هستم.
729502,pes,خانه ای، که ما در آن ساکن بودیم، تخریب شده بود.
655702,pes,ولی کار در مزرعه خوشایند بود.
789961,pes,اما آن دهقان به او لبخند زد.
796275,pes,نفهمیدید.
1888877,pes,آنها خبر نداشتند که من آنجا نیستم.
2761238,pes,عادت دارم که قبل از صبحانه برم قدم بزنم.
796356,pes,او تنیس‌باز حرفه‌ای است.
793849,pes,آو در آن شهر معروف است.
796362,pes,سرویس‌دادن خوبی در این رستوران هست.
654528,pes,به عقیده من که آن کتاب ارزش خواندن را دارد.
8195034,pes,هنر زندگی هنر درست رها کردن است.
2163352,pes,شما از اینجا نمی توانید به آنجا برسید.
684859,pes,در انتها او بازنگشت.
6948550,pes,آن طور که می‌گویند، طول ماهی تن پنجاه متر بود.
737714,pes,او درب را بست.
6830719,pes,عجله کار شیطان است.
796580,pes,آرزوی‌تان چگونه است؟
6835202,pes,چهار دیواری، اختیاری.
791564,pes,آیا تا به حال عکس‌العمل آلرژیک داشته‌اید؟
8145508,pes,زیبایی شکوفهٔ خوشبختی است.
787180,pes,ما سگ‌مان را جانی صدا می‌زنیم.
7004861,pes,این نظریه از نظر علمی بحث برانگیز است.
7546752,pes,هر حقیقتی برای گفتن خوب نیست.
756618,pes,در این مورد، من نصیحتی به شما خواهم کرد.
726231,pes,در داخل کره زمین داغ است.
9860979,pes,تو باید سخت‌تر فرانسوی مطالعه کنی.
718138,pes,قدتان چقدر است؟
736478,pes,او شروع به نواختن آهنگی قدیمی کرد.
5401791,pes,فکر نمی کنم او شبیه مادرش باشد.
852464,pes,در حال حاضر قصد دارم در هتل بمانم.
7497209,pes,امیدوارم همهٔ رؤیاهایت محقق شوند.
1194954,pes,آن تصویر از دیوار آویزان است.
7546754,pes,رؤیاپردازی آدینهٔ تفکر است.
828032,pes,هنگام بچگی پس از مدرسه بیس‌بال بازی می‌کردم.
4746344,pes,پرنده ها پرواز می کنند.
789901,pes,من دوست ندارم از شهرهای بزرگ دیدن کنم.
7050886,pes,خوشبختی را نمی‌توانی بخری، عشق فقط بصورت رایگان وجود دارد.
